ID,CreationDate,Score,ViewCount,AnswerCount,FavoriteCount
"52374","2019-05-22 05:24:13","1","69","<keras><lstm>",""
"52376","2019-05-22 06:05:44","0","609","<object-detection><text><ocr>",""
"52377","2019-05-22 06:13:29","1","39","<keras>",""
"52379","2019-05-22 06:37:43","0","15","<tensorflow>",""
"52383","2019-05-22 09:15:58","0","43","<machine-learning><neural-network><deep-learning>",""
"52384","2019-05-22 09:21:33","0","274","<deep-learning><lstm>",""
"52385","2019-05-22 09:40:19","1","15","<classification><binary>",""
"52388","2019-05-22 10:17:45","0","39","<keras><gan><hyperparameter><generative-models><parameter>",""
"52391","2019-05-22 11:18:32","2","68","<data><visualization><dimensionality-reduction><tsne>",""
"52393","2019-05-22 11:59:52","2","113","<time-series><bigdata>",""
"52394","2019-05-22 12:01:51","0","95","<tensorflow>",""
"52395","2019-05-22 12:13:21","2","146","<python><time-series>",""
"52396","2019-05-22 12:23:38","0","149","<python><deep-learning><keras><reinforcement-learning><dqn>",""
"52398","2019-05-22 12:35:43","1","181","<machine-learning><linear-regression><orange>","1"
"52400","2019-05-22 13:08:53","0","24","<machine-learning><classification><evaluation>",""
"52404","2019-05-22 14:23:39","0","23","<powerbi>",""
"52405","2019-05-22 14:43:07","0","37","<cnn><ocr>",""
"52406","2019-05-22 14:45:58","0","49","<time-series><accuracy><forecast><forecasting>",""
"52407","2019-05-22 15:07:37","0","34","<machine-learning><neural-network><deep-learning><classification>",""
"52409","2019-05-22 15:17:02","0","9","<data-mining>",""
"52410","2019-05-22 16:46:15","0","26","<deep-learning><unsupervised-learning><java>",""
"52413","2019-05-22 17:39:26","1","791","<gradient-descent><pytorch>","0"
"52415","2019-05-22 17:56:02","1","61","<machine-learning><python><predictive-modeling><data-science-model><model-selection>",""
"52416","2019-05-22 18:15:38","0","39","<classification>",""
"52417","2019-05-22 18:16:08","0","220","<keras><cnn><caffe>",""
"52418","2019-05-22 18:27:44","1","23","<classification><logistic-regression><classifier>",""
"52419","2019-05-22 18:48:40","0","23","<neural-network><deep-learning><json>",""
"52424","2019-05-22 20:45:13","0","33","<r><random-forest><optimization><performance>",""
"52425","2019-05-22 21:36:45","0","1945","<r><linear-regression><machine-learning-model>",""
"52426","2019-05-22 22:27:31","1","52","<cnn><normalization><softmax>",""
"52427","2019-05-22 23:16:17","0","61","<neural-network><deep-learning><classification><random-forest><machine-learning-model>",""
"52114","2019-05-17 10:49:54","1","547","<machine-learning>",""
"52115","2019-05-17 11:37:15","0","67","<classification><churn>",""
"52116","2019-05-17 11:55:59","1","76","<machine-learning><time-series><recommender-system>","1"
"52118","2019-05-17 13:02:53","2","201","<pyspark><transformer>",""
"52119","2019-05-17 13:05:19","0","37","<scikit-learn><kernel><gaussian-process>",""
"52120","2019-05-17 13:41:08","0","9","<feature-engineering><feature-construction><features>","1"
"52121","2019-05-17 13:45:01","2","29","<game><sports>",""
"52123","2019-05-17 14:30:52","0","20","<machine-learning><classification><decision-trees><data-cleaning>",""
"52124","2019-05-17 14:39:09","0","37","<keras>",""
"52125","2019-05-17 14:43:53","1","212","<machine-learning><evaluation>",""
"52126","2019-05-17 15:43:54","1","61","<dataset><bigdata><data-cleaning><data-wrangling>","1"
"52130","2019-05-17 17:17:12","2","474","<python><scikit-learn><scoring>",""
"52134","2019-05-17 20:42:10","3","66","<machine-learning><clustering><k-means>","0"
"52137","2019-05-17 21:54:15","0","72","<python><keras><prediction><evaluation>",""
"52142","2019-05-17 23:11:13","1","117","<deep-learning><overfitting><regularization>","1"
"52143","2019-05-17 23:47:53","0","23","<tableau>",""
"52144","2019-05-18 01:08:28","0","893","<machine-learning><neural-network>",""
"61165","2019-10-02 19:59:47","1","311","<keras><tensorflow><metric>",""
"61170","2019-10-03 01:56:22","0","21","<scikit-learn><data-cleaning><xgboost>",""
"61171","2019-10-03 02:34:00","0","30","<gaussian><gaussian-process>",""
"61172","2019-10-03 06:07:17","0","14","<normalization><gan><regularization><math><mathematics>",""
"61173","2019-10-03 06:25:45","0","24","<scikit-learn><svm>",""
"61174","2019-10-03 06:28:36","1","16","<neural-network><deep-learning><supervised-learning>",""
"61179","2019-10-03 08:59:22","1","41","<python>",""
"61181","2019-10-03 09:38:43","1","30","<machine-learning><python><xgboost><machine-learning-model><optimization>",""
"61183","2019-10-03 09:51:50","0","31","<python><keras><object-detection><jupyter>",""
"61194","2019-10-03 11:47:18","0","26","<python><reinforcement-learning><policy-gradients><ai><actor-critic>",""
"61195","2019-10-03 12:09:29","1","1962","<machine-learning><python><deep-learning><nlp><text-generation>","4"
"61201","2019-10-03 13:01:48","2","76","<machine-learning><neural-network><deep-learning><statistics>",""
"61203","2019-10-03 13:19:38","1","45","<random-forest><decision-trees>",""
"61206","2019-10-03 14:18:55","0","11","<deep-learning><cnn><overfitting>",""
"61209","2019-10-03 16:17:41","2","30","<machine-learning><hardware>",""
"61213","2019-10-03 17:08:12","0","133","<machine-learning><logistic-regression>",""
"61215","2019-10-03 17:53:22","0","62","<deep-learning><nlp><machine-translation><transformer>",""
"61217","2019-10-03 19:19:35","0","14","<machine-learning><excel>",""
"61220","2019-10-03 19:53:58","0","10","<twitter>",""
"61221","2019-10-03 20:00:16","0","20","<python><scikit-learn><pandas>",""
"61223","2019-10-03 20:34:05","1","90","<preprocessing>",""
"61224","2019-10-03 21:18:01","3","449","<keras><tensorflow><lstm><sequence>",""
"61227","2019-10-03 23:01:53","0","34","<python><data-science-model>",""
"61229","2019-10-04 01:58:23","0","57","<scikit-learn><random-forest><numpy><matplotlib>","1"
"61231","2019-10-04 02:38:56","1","23","<neural-network><reinforcement-learning><policy-gradients>",""
"61232","2019-10-04 03:42:04","1","70","<nlp><word2vec><word-embeddings>",""
"61236","2019-10-04 05:19:04","1","135","<pandas><similar-documents>",""
"61239","2019-10-04 06:04:41","0","120","<machine-learning><python><text-mining>",""
"61242","2019-10-04 08:27:48","2","30","<machine-learning><python><keras>",""
"61243","2019-10-04 08:28:57","0","10","<reference-request>",""
"61244","2019-10-04 08:50:58","0","33","<pandas><xgboost><gradient-descent><hyperparameter><boosting>",""
"61246","2019-10-04 09:14:55","0","18","<neural-network><keras><tensorflow><cnn><caffe>",""
"61248","2019-10-04 09:37:42","1","549","<python><graphs><geospatial><networkx><pathfinder>","1"
"61252","2019-10-04 11:37:55","0","12","<data-mining><dataset><data><preprocessing>",""
"61254","2019-10-04 12:07:20","-1","104","<neural-network><keras><tensorflow><predictive-modeling><lstm>",""
"61255","2019-10-04 12:13:13","2","323","<random-forest><decision-trees>",""
"61257","2019-10-04 12:41:12","0","15","<machine-learning><deep-learning><machine-learning-model><multiclass-classification><multilabel-classification>",""
"61259","2019-10-04 14:17:47","0","33","<supervised-learning>",""
"61260","2019-10-04 14:25:53","0","10","<machine-learning><crawling><web-scrapping>",""
"61261","2019-10-04 14:45:54","1","88","<machine-learning><classification><binary>",""
"61262","2019-10-04 15:02:21","1","230","<reinforcement-learning><dqn><policy-gradients><actor-critic>",""
"52290","2019-05-20 23:24:31","2","164","<neural-network><deep-learning><keras>",""
"52291","2019-05-21 01:20:57","1","64","<lstm><rnn><text-generation><automatic-summarization><nlg>",""
"52293","2019-05-21 02:53:04","0","521","<deep-learning><keras><cnn><image-preprocessing>",""
"52294","2019-05-21 02:56:57","1","61","<deep-learning><image-classification><transfer-learning>",""
"52295","2019-05-21 03:40:12","0","29","<orange><orange3>",""
"52297","2019-05-21 05:08:04","0","56","<deep-learning><keras>",""
"52304","2019-05-21 07:06:50","0","40","<nlp><text-mining><java>",""
"52308","2019-05-21 08:23:20","0","17","<machine-learning><nlp><predictive-modeling><word-embeddings>",""
"52309","2019-05-21 08:31:57","0","92","<machine-learning><neural-network><regression>",""
"52311","2019-05-21 09:02:26","0","71","<deep-learning><regression><xgboost>",""
"52318","2019-05-21 11:24:52","2","156","<deep-learning><classification><dataset><computer-vision>","1"
"52319","2019-05-21 12:05:06","0","40","<bigdata><visualization><plotting><data-analysis><matplotlib>",""
"52320","2019-05-21 12:57:01","0","820","<machine-learning><python><dataset>",""
"52321","2019-05-21 12:57:16","0","15","<predictive-modeling><machine-learning-model><accuracy><ensemble-modeling><metric>",""
"52322","2019-05-21 13:09:22","0","19","<neural-network><rnn><recurrent-neural-net>",""
"52325","2019-05-21 14:01:05","2","111","<random-forest><svm><logistic-regression><model-selection>","1"
"52326","2019-05-21 14:13:59","0","113","<cnn><batch-normalization>",""
"52329","2019-05-21 15:00:33","0","406","<python><predictive-modeling><statistics>",""
"52330","2019-05-21 15:22:11","1","28","<machine-learning><python><classification><supervised-learning><labels>",""
"52332","2019-05-21 16:36:22","0","26","<neural-network><sentiment-analysis>",""
"48302","2019-03-31 16:36:55","1","296","<python><pandas><visualization><dataframe><matplotlib>","1"
"48306","2019-03-31 18:04:40","1","354","<clustering>",""
"48308","2019-03-31 18:25:13","0","758","<machine-learning><python><scikit-learn><numpy><scipy>",""
"48309","2019-03-31 19:03:41","5","72","<linear-regression>",""
"48312","2019-03-31 20:08:39","2","35","<machine-learning><svm><theory>",""
"48316","2019-03-31 21:40:59","4","1150","<python><dataset><data><numpy>",""
"48317","2019-03-31 22:20:22","2","204","<deep-learning><cnn><transfer-learning>",""
"48322","2019-04-01 01:23:54","2","409","<reinforcement-learning><q-learning><dqn><convergence><deepmind>",""
"48326","2019-04-01 04:47:05","0","65","<python><tensorflow><numpy>",""
"48328","2019-04-01 06:36:16","1","83","<keras><r><cnn>",""
"48330","2019-04-01 07:01:54","0","1330","<feature-selection><xgboost><feature-engineering>",""
"48331","2019-04-01 07:50:19","2","67","<machine-learning><python><scikit-learn><regression>",""
"48332","2019-04-01 08:00:03","2","46","<machine-learning><classification><training><unbalanced-classes>","2"
"48333","2019-04-01 08:29:55","0","48","<neural-network>",""
"48335","2019-04-01 09:22:09","1","6248","<python><pandas>",""
"48338","2019-04-01 09:43:40","1","302","<python><keras><tensorflow><predictive-modeling><cnn>",""
"48341","2019-04-01 11:17:57","1","26","<time-series><lstm><recurrent-neural-net><sequence-to-sequence>",""
"48344","2019-04-01 12:35:30","1","33","<classification><class-imbalance>","1"
"48345","2019-04-01 12:47:57","1","2245","<numpy><linear-algebra>",""
"48346","2019-04-01 12:55:24","2","1391","<machine-learning><keras><regression><linear-regression>",""
"48351","2019-04-01 13:35:54","0","109","<python><deep-learning><tensorflow><autoencoder><sequence-to-sequence>","1"
"48353","2019-04-01 13:55:55","0","50","<python><nlp><regex>",""
"48357","2019-04-01 14:34:32","1","184","<deep-learning><loss-function><hinge-loss>",""
"48360","2019-04-01 14:56:02","1","34","<association-rules><sequential-pattern-mining>",""
"48361","2019-04-01 15:25:12","2","40","<feature-engineering><feature-construction>",""
"48362","2019-04-01 16:01:44","1","463","<dataset>",""
"52441","2019-05-23 07:20:37","1","77","<classification><decision-trees><feature-engineering>",""
"52442","2019-05-23 07:24:24","0","61","<neural-network><keras><scikit-learn><linear-regression>",""
"52444","2019-05-23 07:42:13","0","3","<data><tools>",""
"52445","2019-05-23 07:48:33","20","3368","<image-classification><image-recognition>","5"
"52446","2019-05-23 07:59:54","1","363","<python>",""
"52448","2019-05-23 08:42:13","0","15","<neural-network>",""
"52450","2019-05-23 09:22:35","0","70","<scikit-learn><logistic-regression>",""
"52451","2019-05-23 10:21:29","1","81","<data-mining><dataset>",""
"52453","2019-05-23 10:46:24","2","82","<machine-learning><neural-network><keras>",""
"52456","2019-05-23 10:53:39","1","58","<machine-learning><deep-learning><algorithms><opencv>",""
"52457","2019-05-23 10:58:29","0","5","<apache-spark><pca><pyspark>",""
"52057","2019-05-16 08:58:29","0","15","<classification><time-series>",""
"52059","2019-05-16 09:08:19","0","27","<feature-engineering><missing-data><features>",""
"44087","2019-01-16 13:15:55","1","168","<classification><scikit-learn><accuracy>",""
"44089","2019-01-16 14:02:39","0","22","<machine-learning><neural-network><convnet><image-classification><data-augmentation>",""
"44091","2019-01-16 14:41:34","3","616","<neural-network><gradient-descent><loss-function>","1"
"44094","2019-01-16 15:51:52","0","95","<nlp><word-embeddings>",""
"44096","2019-01-16 16:48:10","2","224","<nlp><data><multilabel-classification>","2"
"44097","2019-01-16 16:55:52","2","47","<machine-learning><score><collinearity>",""
"44101","2019-01-16 17:41:27","1","193","<python><neural-network><tensorflow><accuracy><overfitting>",""
"44102","2019-01-16 17:48:31","0","15","<machine-learning><neural-network>",""
"44103","2019-01-16 17:57:37","1","215","<machine-learning><bigdata><image-classification><training><image-recognition>",""
"44108","2019-01-16 18:16:04","5","3732","<machine-learning>",""
"44109","2019-01-16 18:16:48","0","78","<machine-learning><bigdata><sampling><hyperparameter-tuning>","1"
"44115","2019-01-16 18:58:53","3","245","<logistic-regression>",""
"44123","2019-01-16 21:26:54","0","43","<parallel><boosting>",""
"44124","2019-01-16 22:27:53","2","2996","<machine-learning><neural-network><deep-learning><keras><tensorflow>",""
"44126","2019-01-16 22:58:29","3","188","<machine-learning><correlation>","1"
"44127","2019-01-17 02:11:07","1","125","<clustering><tfidf>",""
"44133","2019-01-17 05:00:14","5","663","<python><computer-vision><similarity><opencv>","2"
"44139","2019-01-17 09:40:28","3","240","<overfitting><variance><bias>",""
"44141","2019-01-17 10:15:11","0","57","<scikit-learn>",""
"44148","2019-01-17 14:11:22","1","92","<deep-learning><reinforcement-learning>","1"
"44150","2019-01-17 14:40:55","1","189","<machine-learning><data-mining><naive-bayes-classifier>",""
"44151","2019-01-17 14:58:45","1","60","<classification><text-mining><word2vec><gensim>","1"
"44152","2019-01-17 15:36:53","1","337","<machine-learning><optimization>",""
"44155","2019-01-17 16:30:51","2","102","<python><pandas>",""
"44156","2019-01-17 16:58:48","1","35","<machine-learning><deep-learning><scikit-learn><data>",""
